Entity,Code,Year,Population,Continent
ERRPOC-48,NA,202301,0,ERRPOC-48
LSINSERTION-20,NA,202301,0,LSINSERTION-20
LSINSERTION-21,NA,202301,0,LSINSERTION-21
LSPKL-12,NA,202301,0,LSPKL-12
LSPKL-22,NA,202301,0,LSPKL-22
LSPKL-24,NA,202301,0,LSPKL-24
LSQUAL-21,NA,202301,0,LSQUAL-21
READ-11,NA,202301,0,READ-11
SET-7,NA,202301,0,SET-7
SET-9,NA,202301,0,SET-9
SET-10,NA,202301,0,SET-10
SET-17,NA,202301,0,SET-17
LSINSERTION-4,NA,202301,0,LSINSERTION-4
DMPOC-5,NA,202301,0,DMPOC-5
DSPPOC-10,NA,202301,0,DSPPOC-10
DSPPOC-17,NA,202301,0,DSPPOC-17
DSPPOC-18,NA,202301,0,DSPPOC-18
ERRPOC-30,NA,202301,0,ERRPOC-30
ERRPOC-33,NA,202301,0,ERRPOC-33
LSPKL-3,NA,202301,0,LSPKL-3
LSPKL-5,NA,202301,0,LSPKL-5
LSPKL-14,NA,202301,0,LSPKL-14
LSPKL-16,NA,202301,0,LSPKL-16
LSPKL-17,NA,202301,0,LSPKL-17
LSQUAL-39,NA,202301,0,LSQUAL-39
READ-12,NA,202301,0,READ-12
SET-16,NA,202301,0,SET-16
INSERTION-15A,NA,202207,0,INSERTION-15A
INSERTION-15B,NA,202207,0,INSERTION-15B
INSERTION-15C,NA,202207,0,INSERTION-15C
DMC-2,NA,202207,0,DMC-2
LANC-1,NA,202207,0,LANC-1
PKL-6,NA,202207,0,PKL-6
TDN-7,NA,202207,0,TDN-7
QUAL-42,NA,202207,0,QUAL-42
SET-6,NA,202207,0,SET-6
DMC-1A,NA,202207,0,DMC-1A
DMC-1B,NA,202207,0,DMC-1B
DMC-3A,NA,202207,0,DMC-3A
DMC-3B,NA,202207,0,DMC-3B
DMC-3C,NA,202207,0,DMC-3C
DMC-3F,NA,202207,0,DMC-3F
DMC-3G,NA,202207,0,DMC-3G
DMC-3H,NA,202207,0,DMC-3H
DMC-3I,NA,202207,0,DMC-3I
DMC-6B,NA,202207,0,DMC-6B
DMC-9B,NA,202207,0,DMC-9B
DMC-9C,NA,202207,0,DMC-9C
DMC-9F,NA,202207,0,DMC-9F
DMC-9I,NA,202207,0,DMC-9I
DMC-9J,NA,202207,0,DMC-9J
DMC-9P,NA,202207,0,DMC-9P
DMC-9R,NA,202207,0,DMC-9R
DMC-13C,NA,202207,0,DMC-13C
DMC-14A,NA,202207,0,DMC-14A
DMC-14B,NA,202207,0,DMC-14B
CAL-5,NA,202207,0,CAL-5
DMC-8,NA,202207,0,DMC-8
LANC-3,NA,202207,0,LANC-3
PKL-2,NA,202207,0,PKL-2
SET-1,NA,202207,0,SET-1
DMC-6A,NA,202207,0,DMC-6A
DMC-6C,NA,202207,0,DMC-6C
DMC-9A,NA,202207,0,DMC-9A
DMC-9D,NA,202207,0,DMC-9D
DMC-9E,NA,202207,0,DMC-9E
DMC-9K,NA,202207,0,DMC-9K
DMC-9L,NA,202207,0,DMC-9L
DMC-9M,NA,202207,0,DMC-9M
DMC-9N,NA,202207,0,DMC-9N
DMC-9O,NA,202207,0,DMC-9O
DMC-9S,NA,202207,0,DMC-9S
DMC-13D,NA,202207,0,DMC-13D
DMC-14C,NA,202207,0,DMC-14C
DMC-14D,NA,202207,0,DMC-14D
DMPOC-1,NA,202207,0,DMPOC-1
DSPPOC-12,NA,202207,0,DSPPOC-12
LSDSPC-19,NA,202207,0,LSDSPC-19
ERRPOC-16,NA,202207,0,ERRPOC-16
ERRPOC-18,NA,202207,0,ERRPOC-18
ERRPOC-20,NA,202207,0,ERRPOC-20
PKL-13,NA,202207,0,PKL-13
SET-19,NA,202207,0,SET-19
SECURE-3,NA,202207,0,SECURE-3
SECURE-6,NA,202207,0,SECURE-6
DMC-9Q,NA,202207,0,DMC-9Q
DMC-13B,NA,202207,0,DMC-13B
LSDSPC-22,NA,202207,0,LSDSPC-22
LSINSERTION-22,NA,202207,0,LSINSERTION-22
APP-1F,NA,202207,0,APP-1F
PKL-20,NA,202207,0,PKL-20
QUAL-17,NA,202207,0,QUAL-17
BARPOC-3,NA,202207,0,BARPOC-3
DSPPOC-3,NA,202207,0,DSPPOC-3
SECURE-2,NA,202207,0,SECURE-2
DMPOC-7,NA,202207,0,DMPOC-7
ERRPOC-24,NA,202207,0,ERRPOC-24
LSINSERTION-13,NA,202207,0,LSINSERTION-13
LSINSERTION-15,NA,202207,0,LSINSERTION-15
LSPKL-23,NA,202207,0,LSPKL-23
LSSET-3,NA,202207,0,LSSET-3
LSINSERTION-18,NA,202207,0,LSINSERTION-18
LSQUAL-20,NA,202207,0,LSQUAL-20
DSPPOC-6,NA,202207,0,DSPPOC-6
DSPPOC-7,NA,202207,0,DSPPOC-7
ERRPOC-31,NA,202207,0,ERRPOC-31
ERRPOC-47,NA,202207,0,ERRPOC-47
READPOC-6,NA,202207,0,READPOC-6
SECURE-4,NA,202207,0,SECURE-4
BARPOC-2,NA,202207,0,BARPOC-2
DSPPOC-4,NA,202207,0,DSPPOC-4
DSPPOC-8,NA,202207,0,DSPPOC-8
DSPPOC-11,NA,202207,0,DSPPOC-11
DSPPOC-21,NA,202207,0,DSPPOC-21
LSDSPC-9,NA,202207,0,LSDSPC-9
DSPLGHT-7,NA,202207,0,DSPLGHT-7
ERRPOC-15,NA,202207,0,ERRPOC-15
ERRPOC-22,NA,202207,0,ERRPOC-22
ERRPOC-32,NA,202207,0,ERRPOC-32
ERRPOC-39,NA,202207,0,ERRPOC-39
ERRPOC-43,NA,202207,0,ERRPOC-43
ERRPOC-48,NA,202207,0,ERRPOC-48
LSINSERTION-20,NA,202207,0,LSINSERTION-20
LSINSERTION-21,NA,202207,0,LSINSERTION-21
LSPKL-12,NA,202207,0,LSPKL-12
LSPKL-22,NA,202207,0,LSPKL-22
LSPKL-24,NA,202207,0,LSPKL-24
LSQUAL-21,NA,202207,0,LSQUAL-21
READ-11,NA,202207,0,READ-11
SET-7,NA,202207,0,SET-7
SET-9,NA,202207,0,SET-9
SET-10,NA,202207,0,SET-10
SET-17,NA,202207,0,SET-17
LSINSERTION-4,NA,202207,0,LSINSERTION-4
DMPOC-5,NA,202207,0,DMPOC-5
DSPPOC-10,NA,202207,0,DSPPOC-10
DSPPOC-17,NA,202207,0,DSPPOC-17
DSPPOC-18,NA,202207,0,DSPPOC-18
ERRPOC-30,NA,202207,0,ERRPOC-30
ERRPOC-33,NA,202207,0,ERRPOC-33
LSPKL-3,NA,202207,0,LSPKL-3
LSPKL-5,NA,202207,0,LSPKL-5
LSPKL-14,NA,202207,0,LSPKL-14
LSPKL-16,NA,202207,0,LSPKL-16
LSPKL-17,NA,202207,0,LSPKL-17
QUAL-22,NA,202207,0,QUAL-22
LSQUAL-39,NA,202207,0,LSQUAL-39
READ-12,NA,202207,0,READ-12
SET-16,NA,202207,0,SET-16
INSERTION-15A,NA,202302,0,INSERTION-15A
INSERTION-15B,NA,202302,0,INSERTION-15B
INSERTION-15C,NA,202302,0,INSERTION-15C
PKL-6,NA,202302,0,PKL-6
SECURE-5,NA,202302,0,SECURE-5
QUAL-42,NA,202302,0,QUAL-42
DMC-1A,NA,202302,0,DMC-1A
DMC-1B,NA,202302,0,DMC-1B
DMC-3A,NA,202302,0,DMC-3A
DMC-3B,NA,202302,0,DMC-3B
DMC-3C,NA,202302,0,DMC-3C
DMC-3F,NA,202302,0,DMC-3F
DMC-3G,NA,202302,0,DMC-3G
DMC-3H,NA,202302,0,DMC-3H
DMC-3I,NA,202302,0,DMC-3I
DMC-6B,NA,202302,0,DMC-6B
DMC-9C,NA,202302,0,DMC-9C
DMC-9F,NA,202302,0,DMC-9F
DMC-9I,NA,202302,0,DMC-9I
DMC-9J,NA,202302,0,DMC-9J
DMC-9P,NA,202302,0,DMC-9P
DMC-14A,NA,202302,0,DMC-14A
DMC-14B,NA,202302,0,DMC-14B
DMC-8,NA,202302,0,DMC-8
PKL-21,NA,202302,0,PKL-21
DMC-6A,NA,202302,0,DMC-6A
DMC-6C,NA,202302,0,DMC-6C
DMC-9A,NA,202302,0,DMC-9A
DMC-9D,NA,202302,0,DMC-9D
DMC-9E,NA,202302,0,DMC-9E
DMC-9K,NA,202302,0,DMC-9K
DMC-9L,NA,202302,0,DMC-9L
DMC-9M,NA,202302,0,DMC-9M
DMC-9N,NA,202302,0,DMC-9N
DMC-9O,NA,202302,0,DMC-9O
DMC-9S,NA,202302,0,DMC-9S
DMC-13D,NA,202302,0,DMC-13D
DMC-14C,NA,202302,0,DMC-14C
DMC-14D,NA,202302,0,DMC-14D
DMPOC-1,NA,202302,0,DMPOC-1
LSDSPC-19,NA,202302,0,LSDSPC-19
ERRPOC-18,NA,202302,0,ERRPOC-18
ERRPOC-21,NA,202302,0,ERRPOC-21
LSINSERTION-17,NA,202302,0,LSINSERTION-17
LSINSERTION-19,NA,202302,0,LSINSERTION-19
LSREAD-22,NA,202302,0,LSREAD-22
PKL-13,NA,202302,0,PKL-13
SET-19,NA,202302,0,SET-19
SECURE-3,NA,202302,0,SECURE-3
DMC-9Q,NA,202302,0,DMC-9Q
DMC-13B,NA,202302,0,DMC-13B
LSDSPC-20L,NA,202302,0,LSDSPC-20L
LSREAD-8,NA,202302,0,LSREAD-8
APP-1F,NA,202302,0,APP-1F
DSPPOC-14,NA,202302,0,DSPPOC-14
PKL-20,NA,202302,0,PKL-20
QUAL-17,NA,202302,0,QUAL-17
WRLESS-9,NA,202302,0,WRLESS-9
BARPOC-3,NA,202302,0,BARPOC-3
DSPPOC-3,NA,202302,0,DSPPOC-3
DSPLGHT-6,NA,202302,0,DSPLGHT-6
SECURE-2,NA,202302,0,SECURE-2
DMPOC-7,NA,202302,0,DMPOC-7
ERRPOC-24,NA,202302,0,ERRPOC-24
LSINSERTION-13,NA,202302,0,LSINSERTION-13
LSINSERTION-15,NA,202302,0,LSINSERTION-15
LSPKL-23,NA,202302,0,LSPKL-23
LSSET-3,NA,202302,0,LSSET-3
LSREAD-31,NA,202302,0,LSREAD-31
LSINSERTION-18,NA,202302,0,LSINSERTION-18
LSQUAL-20,NA,202302,0,LSQUAL-20
DSPPOC-6,NA,202302,0,DSPPOC-6
DSPPOC-7,NA,202302,0,DSPPOC-7
DSPPOC-15,NA,202302,0,DSPPOC-15
ERRPOC-31,NA,202302,0,ERRPOC-31
ERRPOC-47,NA,202302,0,ERRPOC-47
READPOC-6,NA,202302,0,READPOC-6
LSPKL-1,NA,202302,0,LSPKL-1
DMPOC-8,NA,202302,0,DMPOC-8
SECURE-4,NA,202302,0,SECURE-4
BARPOC-2,NA,202302,0,BARPOC-2
DSPPOC-4,NA,202302,0,DSPPOC-4
DSPPOC-8,NA,202302,0,DSPPOC-8
DSPPOC-11,NA,202302,0,DSPPOC-11
DSPPOC-21,NA,202302,0,DSPPOC-21
LSDSPC-9,NA,202302,0,LSDSPC-9
DSPLGHT-7,NA,202302,0,DSPLGHT-7
ERRPOC-15,NA,202302,0,ERRPOC-15
ERRPOC-22,NA,202302,0,ERRPOC-22
ERRPOC-26,NA,202302,0,ERRPOC-26
ERRPOC-32,NA,202302,0,ERRPOC-32
ERRPOC-37,NA,202302,0,ERRPOC-37
ERRPOC-39,NA,202302,0,ERRPOC-39
ERRPOC-43,NA,202302,0,ERRPOC-43
ERRPOC-48,NA,202302,0,ERRPOC-48
LSINSERTION-20,NA,202302,0,LSINSERTION-20
LSINSERTION-21,NA,202302,0,LSINSERTION-21
LSPKL-12,NA,202302,0,LSPKL-12
LSPKL-22,NA,202302,0,LSPKL-22
LSPKL-24,NA,202302,0,LSPKL-24
LSQUAL-21,NA,202302,0,LSQUAL-21
READ-11,NA,202302,0,READ-11
SET-7,NA,202302,0,SET-7
SET-9,NA,202302,0,SET-9
SET-10,NA,202302,0,SET-10
SET-17,NA,202302,0,SET-17
LSINSERTION-4,NA,202302,0,LSINSERTION-4
DMPOC-5,NA,202302,0,DMPOC-5
DSPPOC-10,NA,202302,0,DSPPOC-10
DSPPOC-17,NA,202302,0,DSPPOC-17
DSPPOC-18,NA,202302,0,DSPPOC-18
ERRPOC-30,NA,202302,0,ERRPOC-30
ERRPOC-33,NA,202302,0,ERRPOC-33
LSPKL-3,NA,202302,0,LSPKL-3
LSPKL-5,NA,202302,0,LSPKL-5
LSPKL-14,NA,202302,0,LSPKL-14
LSPKL-16,NA,202302,0,LSPKL-16
LSPKL-17,NA,202302,0,LSPKL-17
QUAL-22,NA,202302,0,QUAL-22
LSQUAL-39,NA,202302,0,LSQUAL-39
READ-12,NA,202302,0,READ-12
SET-16,NA,202302,0,SET-16
INSERTION-15A,NA,202208,0,INSERTION-15A
PKL-18,NA,202208,0,PKL-18
INSERTION-15B,NA,202208,0,INSERTION-15B
INSERTION-15C,NA,202208,0,INSERTION-15C
DMC-2,NA,202208,0,DMC-2
LANC-1,NA,202208,0,LANC-1
PKL-6,NA,202208,0,PKL-6
READ-7,NA,202208,0,READ-7
QUAL-42,NA,202208,0,QUAL-42
DMC-1A,NA,202208,0,DMC-1A
DMC-1B,NA,202208,0,DMC-1B
DMC-3A,NA,202208,0,DMC-3A
DMC-3B,NA,202208,0,DMC-3B
DMC-3C,NA,202208,0,DMC-3C
DMC-3F,NA,202208,0,DMC-3F
DMC-3G,NA,202208,0,DMC-3G
DMC-3H,NA,202208,0,DMC-3H
DMC-3I,NA,202208,0,DMC-3I
DMC-6B,NA,202208,0,DMC-6B
DMC-9B,NA,202208,0,DMC-9B
DMC-9C,NA,202208,0,DMC-9C
DMC-9F,NA,202208,0,DMC-9F
DMC-9I,NA,202208,0,DMC-9I
DMC-9J,NA,202208,0,DMC-9J
DMC-9P,NA,202208,0,DMC-9P
DMC-9R,NA,202208,0,DMC-9R
DMC-13C,NA,202208,0,DMC-13C
DMC-14A,NA,202208,0,DMC-14A
DMC-14B,NA,202208,0,DMC-14B
DMC-4,NA,202208,0,DMC-4
DMC-5,NA,202208,0,DMC-5
PKL-2,NA,202208,0,PKL-2
PKL-21,NA,202208,0,PKL-21
DMC-6A,NA,202208,0,DMC-6A
DMC-6C,NA,202208,0,DMC-6C
DMC-9A,NA,202208,0,DMC-9A
DMC-9D,NA,202208,0,DMC-9D
DMC-9E,NA,202208,0,DMC-9E
DMC-9K,NA,202208,0,DMC-9K
DMC-9L,NA,202208,0,DMC-9L
DMC-9M,NA,202208,0,DMC-9M
DMC-9N,NA,202208,0,DMC-9N
DMC-9O,NA,202208,0,DMC-9O
DMC-9S,NA,202208,0,DMC-9S
DMC-13D,NA,202208,0,DMC-13D
DMC-14C,NA,202208,0,DMC-14C
DMC-14D,NA,202208,0,DMC-14D
DMPOC-1,NA,202208,0,DMPOC-1
DSPPOC-12,NA,202208,0,DSPPOC-12
ERRPOC-16,NA,202208,0,ERRPOC-16
ERRPOC-18,NA,202208,0,ERRPOC-18
ERRPOC-20,NA,202208,0,ERRPOC-20
PKL-13,NA,202208,0,PKL-13
SECURE-3,NA,202208,0,SECURE-3
DMC-9Q,NA,202208,0,DMC-9Q
DMC-13B,NA,202208,0,DMC-13B
APP-1F,NA,202208,0,APP-1F
ERRPOC-17,NA,202208,0,ERRPOC-17
PKL-20,NA,202208,0,PKL-20
QUAL-17,NA,202208,0,QUAL-17
BARPOC-1,NA,202208,0,BARPOC-1
BARPOC-3,NA,202208,0,BARPOC-3
DSPPOC-3,NA,202208,0,DSPPOC-3
DSPLGHT-6,NA,202208,0,DSPLGHT-6
SECURE-2,NA,202208,0,SECURE-2
LSDSPC-21,NA,202208,0,LSDSPC-21
ERRPOC-24,NA,202208,0,ERRPOC-24
LSINSERTION-13,NA,202208,0,LSINSERTION-13
LSPKL-23,NA,202208,0,LSPKL-23
LSQUAL-20,NA,202208,0,LSQUAL-20
DSPPOC-6,NA,202208,0,DSPPOC-6
DSPPOC-15,NA,202208,0,DSPPOC-15
DSPPOC-16,NA,202208,0,DSPPOC-16
ERRPOC-31,NA,202208,0,ERRPOC-31
ERRPOC-36,NA,202208,0,ERRPOC-36
ERRPOC-47,NA,202208,0,ERRPOC-47
READPOC-6,NA,202208,0,READPOC-6
LSPKL-1,NA,202208,0,LSPKL-1
DMPOC-8,NA,202208,0,DMPOC-8
SECURE-4,NA,202208,0,SECURE-4
BARPOC-2,NA,202208,0,BARPOC-2
DSPPOC-4,NA,202208,0,DSPPOC-4
DSPPOC-8,NA,202208,0,DSPPOC-8
DSPPOC-11,NA,202208,0,DSPPOC-11
DSPPOC-21,NA,202208,0,DSPPOC-21
LSDSPC-9,NA,202208,0,LSDSPC-9
DSPLGHT-7,NA,202208,0,DSPLGHT-7
ERRPOC-15,NA,202208,0,ERRPOC-15
ERRPOC-26,NA,202208,0,ERRPOC-26
ERRPOC-32,NA,202208,0,ERRPOC-32
ERRPOC-39,NA,202208,0,ERRPOC-39
ERRPOC-43,NA,202208,0,ERRPOC-43
ERRPOC-48,NA,202208,0,ERRPOC-48
LSINSERTION-20,NA,202208,0,LSINSERTION-20
LSINSERTION-21,NA,202208,0,LSINSERTION-21
LSPKL-12,NA,202208,0,LSPKL-12
LSPKL-22,NA,202208,0,LSPKL-22
LSPKL-24,NA,202208,0,LSPKL-24
LSQUAL-21,NA,202208,0,LSQUAL-21
SET-7,NA,202208,0,SET-7
SET-9,NA,202208,0,SET-9
SET-10,NA,202208,0,SET-10
SET-17,NA,202208,0,SET-17
LSINSERTION-4,NA,202208,0,LSINSERTION-4
DMPOC-5,NA,202208,0,DMPOC-5
DSPPOC-10,NA,202208,0,DSPPOC-10
DSPPOC-17,NA,202208,0,DSPPOC-17
DSPPOC-18,NA,202208,0,DSPPOC-18
ERRPOC-30,NA,202208,0,ERRPOC-30
ERRPOC-33,NA,202208,0,ERRPOC-33
LSPKL-3,NA,202208,0,LSPKL-3
LSPKL-5,NA,202208,0,LSPKL-5
LSPKL-14,NA,202208,0,LSPKL-14
LSPKL-16,NA,202208,0,LSPKL-16
LSPKL-17,NA,202208,0,LSPKL-17
QUAL-22,NA,202208,0,QUAL-22
LSQUAL-39,NA,202208,0,LSQUAL-39
READ-12,NA,202208,0,READ-12
SET-16,NA,202208,0,SET-16
INSERTION-15A,NA,202209,0,INSERTION-15A
INSERTION-15B,NA,202209,0,INSERTION-15B
INSERTION-15C,NA,202209,0,INSERTION-15C
ERRC-8,NA,202209,0,ERRC-8
PKL-6,NA,202209,0,PKL-6
QUAL-42,NA,202209,0,QUAL-42
DMC-1A,NA,202209,0,DMC-1A
DMC-1B,NA,202209,0,DMC-1B
DMC-3A,NA,202209,0,DMC-3A
DMC-3B,NA,202209,0,DMC-3B
DMC-3C,NA,202209,0,DMC-3C
DMC-3F,NA,202209,0,DMC-3F
DMC-3G,NA,202209,0,DMC-3G
DMC-3H,NA,202209,0,DMC-3H
DMC-3I,NA,202209,0,DMC-3I
DMC-6B,NA,202209,0,DMC-6B
DMC-9B,NA,202209,0,DMC-9B
DMC-9C,NA,202209,0,DMC-9C
DMC-9F,NA,202209,0,DMC-9F
DMC-9I,NA,202209,0,DMC-9I
DMC-9J,NA,202209,0,DMC-9J
DMC-9P,NA,202209,0,DMC-9P
DMC-9R,NA,202209,0,DMC-9R
DMC-13C,NA,202209,0,DMC-13C
DMC-14A,NA,202209,0,DMC-14A
DMC-14B,NA,202209,0,DMC-14B
DMC-5,NA,202209,0,DMC-5
DMC-8,NA,202209,0,DMC-8
LANC-2,NA,202209,0,LANC-2
LANC-3,NA,202209,0,LANC-3
PKL-2,NA,202209,0,PKL-2
PKL-7,NA,202209,0,PKL-7
PKL-21,NA,202209,0,PKL-21
SET-1,NA,202209,0,SET-1
DMC-6A,NA,202209,0,DMC-6A
DMC-6C,NA,202209,0,DMC-6C
DMC-9A,NA,202209,0,DMC-9A
DMC-9D,NA,202209,0,DMC-9D
DMC-9E,NA,202209,0,DMC-9E
DMC-9K,NA,202209,0,DMC-9K
DMC-9L,NA,202209,0,DMC-9L
DMC-9M,NA,202209,0,DMC-9M
DMC-9N,NA,202209,0,DMC-9N
DMC-9O,NA,202209,0,DMC-9O
DMC-9S,NA,202209,0,DMC-9S
DMC-13D,NA,202209,0,DMC-13D
DMC-14C,NA,202209,0,DMC-14C
DMC-14D,NA,202209,0,DMC-14D
DMPOC-1,NA,202209,0,DMPOC-1
DSPPOC-12,NA,202209,0,DSPPOC-12
LSDSPC-19,NA,202209,0,LSDSPC-19
ERRPOC-16,NA,202209,0,ERRPOC-16
ERRPOC-18,NA,202209,0,ERRPOC-18
ERRPOC-20,NA,202209,0,ERRPOC-20
ERRPOC-21,NA,202209,0,ERRPOC-21
PKL-13,NA,202209,0,PKL-13
SET-19,NA,202209,0,SET-19
SECURE-6,NA,202209,0,SECURE-6
DMC-9Q,NA,202209,0,DMC-9Q
DMC-13B,NA,202209,0,DMC-13B
LSINSERTION-6,NA,202209,0,LSINSERTION-6
APP-1F,NA,202209,0,APP-1F
ERRPOC-17,NA,202209,0,ERRPOC-17
PKL-20,NA,202209,0,PKL-20
QUAL-17,NA,202209,0,QUAL-17
BARPOC-1,NA,202209,0,BARPOC-1
BARPOC-3,NA,202209,0,BARPOC-3
DSPPOC-3,NA,202209,0,DSPPOC-3
DSPLGHT-6,NA,202209,0,DSPLGHT-6
READ-5,NA,202209,0,READ-5
SECURE-2,NA,202209,0,SECURE-2
ERRPOC-24,NA,202209,0,ERRPOC-24
LSINSERTION-1,NA,202209,0,LSINSERTION-1
LSINSERTION-13,NA,202209,0,LSINSERTION-13
LSPKL-23,NA,202209,0,LSPKL-23
LSINSERTION-18,NA,202209,0,LSINSERTION-18
LSQUAL-20,NA,202209,0,LSQUAL-20
DSPPOC-7,NA,202209,0,DSPPOC-7
ERRPOC-31,NA,202209,0,ERRPOC-31
LSPKL-1,NA,202209,0,LSPKL-1
LD-6,NA,202209,0,LD-6
SECURE-4,NA,202209,0,SECURE-4
BARPOC-2,NA,202209,0,BARPOC-2
DSPPOC-4,NA,202209,0,DSPPOC-4
DSPPOC-11,NA,202209,0,DSPPOC-11
DSPPOC-21,NA,202209,0,DSPPOC-21
LSDSPC-9,NA,202209,0,LSDSPC-9
DSPLGHT-7,NA,202209,0,DSPLGHT-7
ERRPOC-15,NA,202209,0,ERRPOC-15
ERRPOC-32,NA,202209,0,ERRPOC-32
ERRPOC-37,NA,202209,0,ERRPOC-37
ERRPOC-39,NA,202209,0,ERRPOC-39
ERRPOC-43,NA,202209,0,ERRPOC-43
ERRPOC-48,NA,202209,0,ERRPOC-48
LSINSERTION-20,NA,202209,0,LSINSERTION-20
LSINSERTION-21,NA,202209,0,LSINSERTION-21
LSPKL-12,NA,202209,0,LSPKL-12
LSPKL-22,NA,202209,0,LSPKL-22
LSPKL-24,NA,202209,0,LSPKL-24
LSQUAL-21,NA,202209,0,LSQUAL-21
READ-11,NA,202209,0,READ-11
SET-7,NA,202209,0,SET-7
SET-9,NA,202209,0,SET-9
SET-10,NA,202209,0,SET-10
LSINSERTION-4,NA,202209,0,LSINSERTION-4
DMPOC-5,NA,202209,0,DMPOC-5
DSPPOC-10,NA,202209,0,DSPPOC-10
DSPPOC-17,NA,202209,0,DSPPOC-17
ERRPOC-30,NA,202209,0,ERRPOC-30
ERRPOC-33,NA,202209,0,ERRPOC-33
LSPKL-3,NA,202209,0,LSPKL-3
LSPKL-5,NA,202209,0,LSPKL-5
LSPKL-14,NA,202209,0,LSPKL-14
LSPKL-16,NA,202209,0,LSPKL-16
LSPKL-17,NA,202209,0,LSPKL-17
QUAL-22,NA,202209,0,QUAL-22
LSQUAL-39,NA,202209,0,LSQUAL-39
READ-12,NA,202209,0,READ-12
SET-16,NA,202209,0,SET-16
INSERTION-15A,NA,202206,0,INSERTION-15A
INSERTION-15B,NA,202206,0,INSERTION-15B
INSERTION-15C,NA,202206,0,INSERTION-15C
DMC-2,NA,202206,0,DMC-2
PKL-6,NA,202206,0,PKL-6
SECURE-5,NA,202206,0,SECURE-5
QUAL-42,NA,202206,0,QUAL-42
DMC-1A,NA,202206,0,DMC-1A
DMC-1B,NA,202206,0,DMC-1B
DMC-3A,NA,202206,0,DMC-3A
DMC-3B,NA,202206,0,DMC-3B
DMC-3C,NA,202206,0,DMC-3C
DMC-3F,NA,202206,0,DMC-3F
DMC-3G,NA,202206,0,DMC-3G
DMC-3H,NA,202206,0,DMC-3H
DMC-3I,NA,202206,0,DMC-3I
DMC-6B,NA,202206,0,DMC-6B
DMC-9B,NA,202206,0,DMC-9B
DMC-9C,NA,202206,0,DMC-9C
DMC-9F,NA,202206,0,DMC-9F
DMC-9I,NA,202206,0,DMC-9I
DMC-9J,NA,202206,0,DMC-9J
DMC-9P,NA,202206,0,DMC-9P
DMC-9R,NA,202206,0,DMC-9R
DMC-13C,NA,202206,0,DMC-13C
DMC-14A,NA,202206,0,DMC-14A
DMC-14B,NA,202206,0,DMC-14B
LANC-2,NA,202206,0,LANC-2
PKL-2,NA,202206,0,PKL-2
PKL-21,NA,202206,0,PKL-21
DMC-6A,NA,202206,0,DMC-6A
DMC-6C,NA,202206,0,DMC-6C
DMC-9A,NA,202206,0,DMC-9A
DMC-9D,NA,202206,0,DMC-9D
DMC-9E,NA,202206,0,DMC-9E
DMC-9K,NA,202206,0,DMC-9K
DMC-9L,NA,202206,0,DMC-9L
DMC-9M,NA,202206,0,DMC-9M
DMC-9N,NA,202206,0,DMC-9N
DMC-9O,NA,202206,0,DMC-9O
DMC-9S,NA,202206,0,DMC-9S
DMC-13D,NA,202206,0,DMC-13D
DMC-14C,NA,202206,0,DMC-14C
DMC-14D,NA,202206,0,DMC-14D
DMPOC-1,NA,202206,0,DMPOC-1
LSDSPC-19,NA,202206,0,LSDSPC-19
ERRPOC-20,NA,202206,0,ERRPOC-20
ERRPOC-21,NA,202206,0,ERRPOC-21
LSINSERTION-19,NA,202206,0,LSINSERTION-19
PKL-13,NA,202206,0,PKL-13
SET-19,NA,202206,0,SET-19
SECURE-3,NA,202206,0,SECURE-3
SECURE-6,NA,202206,0,SECURE-6
DMC-9Q,NA,202206,0,DMC-9Q
DMC-13B,NA,202206,0,DMC-13B
APP-1F,NA,202206,0,APP-1F
PKL-20,NA,202206,0,PKL-20
QUAL-17,NA,202206,0,QUAL-17
BARPOC-3,NA,202206,0,BARPOC-3
READ-5,NA,202206,0,READ-5
SECURE-2,NA,202206,0,SECURE-2
LSDSPC-21,NA,202206,0,LSDSPC-21
ERRPOC-24,NA,202206,0,ERRPOC-24
LSINSERTION-13,NA,202206,0,LSINSERTION-13
LSPKL-23,NA,202206,0,LSPKL-23
LSINSERTION-18,NA,202206,0,LSINSERTION-18
LSQUAL-20,NA,202206,0,LSQUAL-20
DSPPOC-6,NA,202206,0,DSPPOC-6
DSPPOC-15,NA,202206,0,DSPPOC-15
ERRPOC-31,NA,202206,0,ERRPOC-31
ERRPOC-36,NA,202206,0,ERRPOC-36
READPOC-6,NA,202206,0,READPOC-6
BARPOC-6,NA,202206,0,BARPOC-6
LSPKL-1,NA,202206,0,LSPKL-1
SECURE-4,NA,202206,0,SECURE-4
BARPOC-2,NA,202206,0,BARPOC-2
DSPPOC-4,NA,202206,0,DSPPOC-4
DSPPOC-8,NA,202206,0,DSPPOC-8
DSPPOC-11,NA,202206,0,DSPPOC-11
DSPPOC-21,NA,202206,0,DSPPOC-21
LSDSPC-9,NA,202206,0,LSDSPC-9
DSPLGHT-7,NA,202206,0,DSPLGHT-7
ERRPOC-15,NA,202206,0,ERRPOC-15
ERRPOC-22,NA,202206,0,ERRPOC-22
ERRPOC-26,NA,202206,0,ERRPOC-26
ERRPOC-32,NA,202206,0,ERRPOC-32
ERRPOC-37,NA,202206,0,ERRPOC-37
ERRPOC-43,NA,202206,0,ERRPOC-43
ERRPOC-48,NA,202206,0,ERRPOC-48
